;Pos;Wks;T10;Pk;X?;PkStreams;Total;ARTIST URL;TRACK;song name;album;artist;release_date;length;popularity;danceability;acousticness;energy;instrumentalness;liveness;loudness;speechiness;tempo;time_signature;mode;valence;key;release_month;Top100;Top1000;Top2000;Top2500;music_story_id;instagram_url;instagram_username;instagram_followers
1280;4102;1;;171;;4527698;4527698;3YQKmKGau1PzlVlkL1iodx;5INKIG4QNuD4xq7qZcfPzp;Bandito;Trench;Twenty One Pilots;2018-10-05;330986;64;0.661;0.256;0.52;0.0246;0.105;-8.367;0.028;127.089;4;0;0.427;11;10;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1281;4110;1;;172;;4513910;4513910;3YQKmKGau1PzlVlkL1iodx;6gFtgkh8ShkrJn52Cbdhxy;Cut My Lip;Trench;Twenty One Pilots;2018-10-05;282613;64;0.641;0.12;0.561;0.0021;0.358;-5.856;0.0355;111.938;4;1;0.678;4;10;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1282;4141;1;;178;;4437434;4437434;3YQKmKGau1PzlVlkL1iodx;7daBwTiPNOVgoMUG4SICgh;Pet Cheetah;Trench;Twenty One Pilots;2018-10-05;198360;61;0.653;0.0615;0.684;0.000387;0.27;-7.052;0.199;110.049;4;0;0.355;7;10;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1283;4748;2;;198;;638171;828833;3YQKmKGau1PzlVlkL1iodx;3bnVBN67NBEzedqQuWrpP4;Tear in My Heart;Blurryface;Twenty One Pilots;2015-05-15;188493;75;0.655;0.0189;0.632;0.0;0.0722;-4.802;0.0489;120.113;4;1;0.447;2;5;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1284;4755;1;;197;;683402;683402;3YQKmKGau1PzlVlkL1iodx;7i9763l5SSfOnqZ35VOcfy;Heavydirtysoul;Blurryface;Twenty One Pilots;2015-05-15;234813;71;0.613;0.00397;0.873;0.00111;0.367;-6.376;0.0449;129.989;4;0;0.392;7;5;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1285;4809;1;;234;;176713;176713;3YQKmKGau1PzlVlkL1iodx;1s9xuJxhYM0LdVqksjegcg;Fairly Local;Blurryface;Twenty One Pilots;2015-05-15;207160;66;0.715;0.0396;0.723;8.57e-05;0.084;-5.993;0.0569;114.985;4;0;0.479;6;5;0;0;0;0;4484812;https://www.instagram.com/twentyonepilots;twentyonepilots;8127519.0
1286;93;50;18;1;(x2);53401383;745253379;4iHNK0tOyZPYnBU7nGAgpQ;0bYg9bo50gSsH3LtXe2SQn;All I Want for Christmas Is You;Merry Christmas;Mariah Carey;1994-11-01;241106;66;0.336;0.164;0.627;0.0;0.0708;-7.463;0.0384;150.273;4;1;0.35;7;11;0;1;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1287;93;50;18;1;(x2);53401383;745253379;4iHNK0tOyZPYnBU7nGAgpQ;0bYg9bo50gSsH3LtXe2SQn;All I Want for Christmas Is You;Christmas (Deluxe Special Edition);Michael Bublé;2012-11-09;171826;41;0.503;0.42;0.465;0.0;0.101;-8.077;0.0274;141.793;4;0;0.143;8;11;0;1;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1288;1495;9;;65;;11098239;61785353;4iHNK0tOyZPYnBU7nGAgpQ;3PIDciSFdrQxSQSihim3hN;Christmas (Baby Please Come Home);Merry Christmas;Mariah Carey;1994-11-01;153240;49;0.561;0.022;0.782;0.0;0.109;-7.444;0.0317;127.148;4;1;0.704;3;11;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1289;1495;9;;65;;11098239;61785353;4iHNK0tOyZPYnBU7nGAgpQ;3PIDciSFdrQxSQSihim3hN;Christmas (Baby Please Come Home);Christmas (Baby, Please Come Home);Darlene Love;2020-12-04;166453;40;0.325;0.395;0.759;0.000362;0.0773;-7.146;0.053;126.627;4;1;0.36;8;12;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1290;1495;9;;65;;11098239;61785353;4iHNK0tOyZPYnBU7nGAgpQ;3PIDciSFdrQxSQSihim3hN;Christmas (Baby Please Come Home);Christmas;Michael Bublé;2011-10-14;187920;28;0.495;0.000942;0.793;8.29e-06;0.0791;-5.696;0.03;125.998;4;1;0.672;6;10;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1291;1495;9;;65;;11098239;61785353;4iHNK0tOyZPYnBU7nGAgpQ;3PIDciSFdrQxSQSihim3hN;Christmas (Baby Please Come Home);The Christmas Songs That Inspired Michael Buble;Various Artists;2011-11-15;254093;0;0.406;0.114;0.392;0.000146;0.0987;-14.266;0.0285;62.944;4;1;0.159;1;11;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1292;4808;1;;220;;177495;177495;4iHNK0tOyZPYnBU7nGAgpQ;5aVCrbz2wVTA4OFxYd8ZGA;Infinity;Infinity;One Direction;2015-09-22;249493;0;0.529;0.0725;0.736;0.0;0.0832;-6.056;0.0346;131.944;4;1;0.394;4;9;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1293;4808;1;;220;;177495;177495;4iHNK0tOyZPYnBU7nGAgpQ;5aVCrbz2wVTA4OFxYd8ZGA;Infinity;Infinity;Mariah Carey;2015-04-27;239980;0;0.562;0.0523;0.813;1.6e-06;0.192;-4.247;0.0892;134.696;4;1;0.209;1;4;0;0;1;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1294;2374;7;;19;;8234402;22024135;4iHNK0tOyZPYnBU7nGAgpQ;5KdPyhcsQ5PvkvPBq6lLti;All I Want For Christmas Is You - Original Version;Merry Christmas;Mariah Carey;1994-10-28;241106;0;0.336;0.164;0.627;0.0;0.0708;-7.463;0.0384;150.273;4;1;0.35;7;10;0;0;0;1;2009;http://instagram.com/mariahcarey;mariahcarey;10047293.0
1295;2219;12;;32;;5992126;26142468;1GxkXlMwML1oSg5eLPiAz3;1FRqLI971CD1QedTiJeL3c;All I Want for Christmas Is You;Merry Christmas;Mariah Carey;1994-11-01;241106;66;0.336;0.164;0.627;0.0;0.0708;-7.463;0.0384;150.273;4;1;0.35;7;11;0;1;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1296;2219;12;;32;;5992126;26142468;1GxkXlMwML1oSg5eLPiAz3;1FRqLI971CD1QedTiJeL3c;All I Want for Christmas Is You;Christmas (Deluxe Special Edition);Michael Bublé;2012-11-09;171826;41;0.503;0.42;0.465;0.0;0.101;-8.077;0.0274;141.793;4;0;0.143;8;11;0;1;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1297;658;29;;21;;21828762;207910700;1GxkXlMwML1oSg5eLPiAz3;6tjituizSxwSmBB5vtgHZE;Holly Jolly Christmas;Christmas;Michael Bublé;2011-10-14;119786;40;0.647;0.865;0.465;0.0;0.0882;-8.308;0.0428;151.251;4;1;0.699;7;10;0;1;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1298;3949;3;;112;;2059896;4876201;1GxkXlMwML1oSg5eLPiAz3;6Lh85Pe18pqvNdDoWgTVUC;Blue Christmas;Elvis' Christmas Album;Elvis Presley;1957-10-15;129173;53;0.465;0.9;0.27;0.00104;0.145;-16.661;0.0425;94.518;4;1;0.58;4;10;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1299;3949;3;;112;;2059896;4876201;1GxkXlMwML1oSg5eLPiAz3;6Lh85Pe18pqvNdDoWgTVUC;Blue Christmas;Christmas;Michael Bublé;2011-10-14;221706;23;0.341;0.192;0.64;4.61e-05;0.268;-4.432;0.0378;86.006;4;1;0.351;5;10;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1300;1223;20;;34;;11844085;89509345;1GxkXlMwML1oSg5eLPiAz3;5Ber68jZ7ytegr2UISEdb7;Santa Claus Is Coming to Town;Christmas;Michael Bublé;2011-10-14;171093;29;0.594;0.785;0.389;0.0;0.0313;-7.109;0.0517;122.331;4;1;0.396;10;10;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1301;4024;3;;125;;2097727;4694445;1GxkXlMwML1oSg5eLPiAz3;6DwnAl6l63e83dDgIzY8P4;Santa Baby;Kylie Christmas;Kylie Minogue;2015-11-13;201653;34;0.675;0.752;0.384;0.0;0.167;-7.12;0.045;86.953;4;1;0.415;1;11;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1302;4024;3;;125;;2097727;4694445;1GxkXlMwML1oSg5eLPiAz3;6DwnAl6l63e83dDgIzY8P4;Santa Baby;Christmas Kisses;Ariana Grande;2013-01-01;170933;48;0.748;0.0501;0.778;0.0;0.284;-5.752;0.137;95.989;4;1;0.777;0;1;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1303;4024;3;;125;;2097727;4694445;1GxkXlMwML1oSg5eLPiAz3;6DwnAl6l63e83dDgIzY8P4;Santa Baby;The Essential Eartha Kitt;Eartha Kitt;2011-03-15;206506;45;0.704;0.897;0.103;0.0;0.192;-15.056;0.0607;84.475;4;0;0.468;5;3;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1304;4024;3;;125;;2097727;4694445;1GxkXlMwML1oSg5eLPiAz3;6DwnAl6l63e83dDgIzY8P4;Santa Baby;Christmas;Michael Bublé;2011-10-14;231626;24;0.641;0.835;0.0964;2.95e-05;0.11;-12.995;0.0399;76.273;4;0;0.357;9;10;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1305;3491;4;;116;;2440660;6367203;1GxkXlMwML1oSg5eLPiAz3;66WPXyhXqMlkM1kZhyEXWK;Christmas (Baby Please Come Home);Merry Christmas;Mariah Carey;1994-11-01;153240;49;0.561;0.022;0.782;0.0;0.109;-7.444;0.0317;127.148;4;1;0.704;3;11;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1306;3491;4;;116;;2440660;6367203;1GxkXlMwML1oSg5eLPiAz3;66WPXyhXqMlkM1kZhyEXWK;Christmas (Baby Please Come Home);Christmas (Baby, Please Come Home);Darlene Love;2020-12-04;166453;40;0.325;0.395;0.759;0.000362;0.0773;-7.146;0.053;126.627;4;1;0.36;8;12;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1307;3491;4;;116;;2440660;6367203;1GxkXlMwML1oSg5eLPiAz3;66WPXyhXqMlkM1kZhyEXWK;Christmas (Baby Please Come Home);Christmas;Michael Bublé;2011-10-14;187920;28;0.495;0.000942;0.793;8.29e-06;0.0791;-5.696;0.03;125.998;4;1;0.672;6;10;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1308;3491;4;;116;;2440660;6367203;1GxkXlMwML1oSg5eLPiAz3;66WPXyhXqMlkM1kZhyEXWK;Christmas (Baby Please Come Home);The Christmas Songs That Inspired Michael Buble;Various Artists;2011-11-15;254093;0;0.406;0.114;0.392;0.000146;0.0987;-14.266;0.0285;62.944;4;1;0.159;1;11;0;0;1;1;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1309;2603;4;;110;;7925156;17260111;1GxkXlMwML1oSg5eLPiAz3;0tXPhc8LvM4dPvoRwI66XQ;I'll Be Home for Christmas;Christmas;Michael Bublé;2011-10-14;264826;35;0.282;0.934;0.101;5.05e-05;0.159;-14.657;0.0315;83.13;4;1;0.141;7;10;0;0;0;0;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1310;2753;5;;131;;5632418;14730776;1GxkXlMwML1oSg5eLPiAz3;4FPrAERfkPKOBKrRoyuxLu;Cold December Night;Christmas;Michael Bublé;2011-10-14;198266;29;0.517;0.00722;0.702;0.0;0.0896;-6.763;0.0247;83.873;4;1;0.414;3;10;0;0;0;0;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1311;3113;6;;49;;2503157;9542934;1GxkXlMwML1oSg5eLPiAz3;37UhuyGwWHgS1dhTePiJBy;Have Yourself a Merry Little Christmas;Christmas (Deluxe Special Edition);Michael Bublé;2012-11-09;230306;38;0.275;0.602;0.276;0.00167;0.121;-11.395;0.0321;68.764;3;1;0.195;9;11;0;0;0;0;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1312;3113;6;;49;;2503157;9542934;1GxkXlMwML1oSg5eLPiAz3;37UhuyGwWHgS1dhTePiJBy;Have Yourself a Merry Little Christmas;Top 50 Christmas Music;Various Artists;2014-11-05;257320;0;0.434;0.928;0.133;8.24e-05;0.103;-13.121;0.0288;63.698;4;0;0.183;0;11;0;0;0;0;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1313;4658;1;;153;;1310277;1310277;1GxkXlMwML1oSg5eLPiAz3;6B14wYcEpWhyDvxWRb9Df8;Silent Night;Christmas;Michael Bublé;2011-10-14;227520;24;0.24;0.959;0.124;0.0237;0.103;-14.542;0.0308;80.986;3;1;0.113;7;10;0;0;0;0;4893;http://www.instagram.com/MichaelBuble;MichaelBuble;2620084.0
1314;94;82;7;6;;22125746;741276314;2qxJFvFYMEDqd7ui6kSAcq;09IStsImFySgyp0pIQdqAc;The Middle;The Middle;Zedd;2018-01-23;184732;82;0.753;0.171;0.657;0.0;0.112;-3.061;0.0449;107.01;4;1;0.437;7;1;0;1;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1315;158;55;11;7;;23118329;586299104;2qxJFvFYMEDqd7ui6kSAcq;0dA2Mk56wEzDgegdC6R17g;Stay;beerbongs & bentleys;Post Malone;2018-04-27;204426;75;0.507;0.449;0.48;0.0;0.147;-5.418;0.0266;86.046;4;1;0.35;5;4;0;1;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1316;158;55;11;7;;23118329;586299104;2qxJFvFYMEDqd7ui6kSAcq;0dA2Mk56wEzDgegdC6R17g;Stay;BE;BTS;2020-11-20;204800;76;0.582;0.114;0.693;0.0;0.13;-5.048;0.0465;125.904;4;1;0.341;6;11;0;1;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1317;820;20;;27;;12682196;161673954;2qxJFvFYMEDqd7ui6kSAcq;4keoy2fqgwGnbWlm3ZVZFa;Happy Now;Happy Now;Zedd;2018-07-18;207029;72;0.503;0.579;0.741;1.49e-06;0.0712;-5.128;0.047;88.335;3;1;0.458;4;7;0;1;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1318;820;20;;27;;12682196;161673954;2qxJFvFYMEDqd7ui6kSAcq;4keoy2fqgwGnbWlm3ZVZFa;Happy Now;Happy Now;Kygo;2018-10-26;211362;73;0.693;0.374;0.575;0.0;0.252;-6.998;0.0801;117.999;4;1;0.492;9;10;0;1;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1319;1269;24;;18;;5865670;84313695;2qxJFvFYMEDqd7ui6kSAcq;19RevBdb9MKUaBIvxSbGd4;I Want You To Know;True Colors;Zedd;2015-05-15;239999;0;0.58;0.00537;0.846;6.62e-06;0.145;-2.876;0.0573;129.998;4;0;0.366;9;5;0;0;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1320;1386;12;;51;;8852238;72515756;2qxJFvFYMEDqd7ui6kSAcq;1CKd1PnqfYx0H12V9MSaIY;Get Low;Money Sucks, Friends Rule;Dillon Francis;2014-10-22;212773;64;0.674;0.0282;0.932;0.71;0.684;-4.424;0.0859;101.033;4;0;0.728;11;10;0;0;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1321;1662;7;;48;;10682349;49935917;2qxJFvFYMEDqd7ui6kSAcq;2XWjPtKdi5sucFYtVav07d;365;365;Zedd;2019-02-14;181899;69;0.745;0.339;0.693;0.0;0.123;-5.479;0.034;98.039;4;0;0.248;2;2;0;0;1;1;;https://www.instagram.com/zedd;zedd;6223750.0
1322;4490;1;;125;;2561760;2561760;2qxJFvFYMEDqd7ui6kSAcq;71qR03VPn762lG8esdRmkR;True Colors;Starboy;The Weeknd;2016-11-25;206013;67;0.624;0.286;0.424;0.0;0.173;-8.237;0.24;76.671;4;1;0.584;1;11;0;0;0;1;;https://www.instagram.com/zedd;zedd;6223750.0
1323;4490;1;;125;;2561760;2561760;2qxJFvFYMEDqd7ui6kSAcq;71qR03VPn762lG8esdRmkR;True Colors;True Colors;Zedd;2016-04-29;224866;47;0.568;0.398;0.794;3.95e-05;0.104;-3.317;0.0371;126.023;4;0;0.489;2;4;0;0;0;1;;https://www.instagram.com/zedd;zedd;6223750.0
1324;2391;12;;79;;2673950;21579374;2qxJFvFYMEDqd7ui6kSAcq;7FJP35tUJ2121EJsFpU1Gh;Beautiful Now;True Colors;Zedd;2015-05-15;218292;0;0.628;0.0079;0.833;1.48e-05;0.074;-4.126;0.0282;128.003;4;0;0.56;11;5;0;0;0;1;;https://www.instagram.com/zedd;zedd;6223750.0
1325;95;81;3;9;;20814917;734022837;2cFrymmkijnjDg9SS92EPM;7aiClxsDWFRQ0Kzk5KI5ku;hot girl bummer;hot girl bummer;blackbear;2019-08-23;185093;12;0.778;0.128;0.559;0.0;0.399;-7.109;0.0776;129.989;1;0;0.678;6;8;0;1;1;1;4641715;http://www.instagram.com/bear;bear;3239956.0
1326;1158;23;;77;;6560095;97386258;2cFrymmkijnjDg9SS92EPM;3Q3myFA7q4Op95DOpHplaY;do re mi;digital druglord;blackbear;2017-04-21;212027;76;0.745;0.00522;0.593;5.25e-06;0.123;-6.35;0.0526;111.002;3;1;0.17;8;4;0;0;1;1;4641715;http://www.instagram.com/bear;bear;3239956.0
1327;1579;14;;131;;4240473;54438140;2cFrymmkijnjDg9SS92EPM;53mrVsi49rLHIaKBiSvElG;do re mi;digital druglord;blackbear;2017-04-21;212027;76;0.745;0.00522;0.593;5.25e-06;0.123;-6.35;0.0526;111.002;3;1;0.17;8;4;0;0;1;1;4641715;http://www.instagram.com/bear;bear;3239956.0
1328;1778;7;;103;;6855763;43298441;2cFrymmkijnjDg9SS92EPM;4yJiXq86uM56uIfIZgE440;me & ur ghost;me & ur ghost;blackbear;2020-01-16;200400;4;0.755;0.0638;0.631;0.0;0.0929;-6.128;0.0261;100.026;4;1;0.881;7;1;0;0;1;1;4641715;http://www.instagram.com/bear;bear;3239956.0
1329;96;85;9;6;;23602385;733976807;0du5cEVh5yTK9QJze8zA0C;0KKkJNfGyhkQ5aFogxQAPU;That's What I Like;24K Magic;Bruno Mars;2016-11-17;206693;83;0.853;0.013;0.56;0.0;0.0944;-4.961;0.0406;134.066;4;1;0.86;1;11;0;1;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1330;191;62;6;6;;20739017;527459491;0du5cEVh5yTK9QJze8zA0C;6b8Be6ljOzmkOmFslEb23P;24K Magic;24K Magic;Bruno Mars;2016-11-17;225983;79;0.818;0.034;0.803;0.0;0.153;-4.282;0.0797;106.97;4;1;0.632;1;11;0;1;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1331;457;27;6;4;;20387864;288004994;0du5cEVh5yTK9QJze8zA0C;3Vo4wInECJQuz9BIBMOu8i;"Finesse - Remix; feat. Cardi B";Finesse (Remix) [feat. Cardi B];Bruno Mars;2017-12-20;217288;77;0.704;0.0185;0.859;0.0;0.0215;-4.877;0.0996;105.115;4;0;0.926;5;12;0;1;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1332;1013;30;;80;;5137524;121744296;0du5cEVh5yTK9QJze8zA0C;0kN8xEmgMW9mh7UmDYHlJP;Versace on the Floor;24K Magic;Bruno Mars;2016-11-17;261240;76;0.578;0.196;0.574;0.0;0.083;-6.209;0.0454;174.152;4;1;0.301;2;11;0;0;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1333;1170;4;4;5;;24320342;95926322;0du5cEVh5yTK9QJze8zA0C;7MAibcTli4IisCtbHKrGMh;Leave The Door Open;Leave The Door Open;Bruno Mars;2021-03-05;242096;96;0.586;0.182;0.616;0.0;0.0927;-7.964;0.0324;148.088;4;1;0.719;5;3;0;0;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1334;1491;45;;125;;2607825;61936201;0du5cEVh5yTK9QJze8zA0C;0nJW01T7XtvILxQgC5J7Wh;When I Was Your Man;Unorthodox Jukebox;Bruno Mars;2012-12-07;213826;84;0.612;0.932;0.28;0.0;0.088;-8.648;0.0434;72.795;4;1;0.387;0;12;0;0;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1335;1606;17;;138;;5808255;52780018;0du5cEVh5yTK9QJze8zA0C;7BqBn9nzAq8spo5e7cZ0dJ;Just the Way You Are;Doo-Wops & Hooligans;Bruno Mars;2010-10-05;220733;82;0.637;0.0151;0.843;0.0;0.0876;-5.413;0.0432;109.012;4;1;0.434;5;10;0;0;1;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1336;2376;18;;28;;2284784;21963650;0du5cEVh5yTK9QJze8zA0C;55h7vJchibLdUkxdlX3fK7;Treasure;Unorthodox Jukebox;Bruno Mars;2012-12-07;178560;78;0.874;0.0412;0.692;7.24e-05;0.324;-5.28;0.0431;116.017;4;0;0.937;5;12;0;0;0;1;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1337;2939;2;;112;;6415813;11807237;0du5cEVh5yTK9QJze8zA0C;161DnLWsx1i3u1JT05lzqU;Talking to the Moon;Doo-Wops & Hooligans;Bruno Mars;2010-10-05;217866;85;0.523;0.512;0.606;0.0;0.106;-4.754;0.0301;145.837;4;0;0.065;1;10;0;0;0;0;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1338;3499;2;;100;;3964340;6324907;0du5cEVh5yTK9QJze8zA0C;0mBKv9DkYfQHjdMcw2jdyI;Chunky;24K Magic;Bruno Mars;2016-11-17;186973;71;0.571;0.0208;0.539;0.0;0.125;-4.446;0.116;202.103;4;0;0.727;5;11;0;0;0;0;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1339;4466;1;;154;;2721718;2721718;0du5cEVh5yTK9QJze8zA0C;1I6pKIyaBp4OebTGLJpCCC;Perm;24K Magic;Bruno Mars;2016-11-17;210053;68;0.853;0.0145;0.871;6.84e-05;0.198;-3.715;0.0851;124.021;4;1;0.863;8;11;0;0;0;0;118687;https://www.instagram.com/brunomars;brunomars;23143530.0
1340;103;57;15;1;(x4);32361062;706648562;1vyhD5VmyZ7KMfW5gqLgo5;2rb5MvYT7ZIxbKW5hfcHx8;Mi Gente;Mi Gente;J Balvin;2017-06-30;189440;1;0.543;0.0148;0.677;6.21e-06;0.13;-4.915;0.0993;103.809;4;0;0.294;11;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1341;975;14;;15;;15823808;129880923;1vyhD5VmyZ7KMfW5gqLgo5;7fwXWKdDNI5IutOMc5OKYw;Mi Gente;Mi Gente;J Balvin;2017-06-30;189440;1;0.543;0.0148;0.677;6.21e-06;0.13;-4.915;0.0993;103.809;4;0;0.294;11;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1342;185;54;;17;;15922336;533254576;1vyhD5VmyZ7KMfW5gqLgo5;0fea68AdmYNygeTGI4RC18;LA CANCIÓN;OASIS;J Balvin;2019-06-28;242573;83;0.754;0.152;0.646;1.85e-05;0.108;-5.795;0.317;176.089;4;1;0.429;7;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1343;297;36;2;10;;18329866;401530549;1vyhD5VmyZ7KMfW5gqLgo5;0EhpEsp4L0oRGM0vmeaN5e;UN DIA (ONE DAY) (Feat. Tainy);UN DIA (ONE DAY) (Feat. Tainy);J Balvin;2020-07-24;232253;86;0.571;0.00536;0.693;0.0;0.173;-8.234;0.0545;168.169;4;0;0.393;6;7;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1344;379;37;;14;;20014087;333344488;1vyhD5VmyZ7KMfW5gqLgo5;380HmhwTE2NJgawn1NwkXi;Rojo;Colores;J Balvin;2020-03-19;150720;73;0.663;0.193;0.598;8.02e-05;0.0856;-4.042;0.17;172.245;4;1;0.4;11;3;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1345;464;34;;15;;17357042;283948167;1vyhD5VmyZ7KMfW5gqLgo5;25ZAibhr3bdlMCLmubZDVt;QUE PRETENDES;OASIS;J Balvin;2019-06-28;222346;77;0.639;0.0275;0.791;0.0;0.362;-4.443;0.253;92.603;4;0;0.939;10;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1346;513;30;;33;;14763331;261619011;1vyhD5VmyZ7KMfW5gqLgo5;35KmOEIUqAGn02t7n4qaIr;Morado;Colores;J Balvin;2020-03-19;200266;69;0.885;0.131;0.68;1.77e-05;0.0875;-3.837;0.0848;97.003;4;0;0.78;11;3;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1347;524;36;;42;;9583163;257017887;1vyhD5VmyZ7KMfW5gqLgo5;693iqPOQvhI7PobtR8CC8v;Bonita;Bonita;J Balvin;2017-06-02;265746;1;0.782;0.0106;0.868;0.00252;0.29;-1.715;0.04;96.042;4;0;0.884;5;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1348;538;29;;30;;12339454;251196085;1vyhD5VmyZ7KMfW5gqLgo5;5qFeMRz4TvetPmzjre9Dq7;No Es Justo;Vibras;J Balvin;2018-05-25;250840;68;0.684;0.161;0.811;0.000363;0.0871;-4.494;0.0714;87.866;4;1;0.721;7;5;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1349;551;39;;61;;9493538;244319486;1vyhD5VmyZ7KMfW5gqLgo5;2lCkncy6bIB0LTMT7kvrD1;Azul;Colores;J Balvin;2020-03-19;205933;79;0.843;0.0816;0.836;0.00138;0.0532;-2.474;0.0695;94.018;4;0;0.65;11;3;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1350;572;45;;43;;7832658;234869867;1vyhD5VmyZ7KMfW5gqLgo5;6rQSrBHf7HlZjtcMZ4S4bO;Safari;Energía;J Balvin;2016-06-24;205600;0;0.508;0.551;0.687;3.41e-06;0.126;-4.361;0.326;180.044;4;1;0.555;0;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1351;744;34;;72;;6775494;177064080;1vyhD5VmyZ7KMfW5gqLgo5;6qDF4wWL49CAVbgT7yuHl8;Sigo Extrañándote;Energía;J Balvin;2016-06-24;201280;0;0.889;0.154;0.853;0.000107;0.205;-4.26;0.241;93.022;4;1;0.922;9;6;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1352;833;20;;26;;16606127;159685682;1vyhD5VmyZ7KMfW5gqLgo5;6zEgnpM0qYmHLDnh8WPejL;Amarillo;Colores;J Balvin;2020-03-19;157733;75;0.641;0.013;0.857;0.00534;0.0695;-5.725;0.301;122.728;5;0;0.961;1;3;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
1353;879;23;;74;;7566171;149283116;1vyhD5VmyZ7KMfW5gqLgo5;2D3z17LBMJ2HEHeBFFjTLi;Reggaeton;Reggaeton;J Balvin;2018-11-17;158800;69;0.747;0.0165;0.74;9.94e-05;0.101;-4.325;0.191;176.059;4;0;0.552;4;11;0;1;1;1;172497;http://instagram.com/jbalvin;jbalvin;46834129.0
