2138.0	13.0		33.0	2603260.0	28687747.0	Changes	Changes	Justin Bieber	2/14/20	135493.0	65.0	485.0	738.0	412.0	0.0	12.0	-7766.0	42.0	64062.0	3.0	0.0	612.0	9.0	2.0	0.0	0.0	1	1.0	themontainblues	220.0
565.0	30.0		19.0	14913401.0	237208002.0	Plug Walk	The World Is Yours	Rich The Kid	3/30/18	175229.0	0.0	876.0	202.0	519.0	0.0	108.0	-6531.0	143.0	94981.0	4.0	1.0	158.0	11.0	3.0	0.0	1.0	1	1.0	rich__the___kid	48860.0
3470.0	1.0		98.0	6511628.0	6511628.0	Open Safe	Tha Carter V	Lil Wayne	9/28/18	223938.0	53.0	929.0	705.0	598.0	0.0	549.0	-5373.0	156.0	96012.0	4.0	1.0	501.0	1.0	9.0	0.0	0.0	0	0.0	liltunechi	132529080.0
3632.0	1.0		127.0	5707923.0	5707923.0	C7osure (You Like)	7 EP	Lil Nas X	6/21/19	148653.0	64.0	847.0	397.0	742.0	0.0	135.0	-5515.0	247.0	133989.0	4.0	0.0	56.0	8.0	6.0	0.0	0.0	0	0.0	lilnasx	73577830.0
145.0	68.0	80.0	4.0	22658206.0	614496718.0	I Feel It Coming	Starboy	The Weeknd	11/25/16	269186.0	2.0	769.0	429.0	813.0	0.0	952.0	-59.0	143.0	92985.0	4.0	0.0	567.0	0.0	11.0	0.0	1.0	1	1.0	theweeknd	301627660.0
1742.0	9.0		140.0	5358652.0	45255270.0	La Boca - Remix	La Boca (Remix)	Mau y Ricky	7/17/19	188467.0	69.0	691.0	236.0	773.0	0.0	329.0	-3812.0	355.0	92992.0	4.0	0.0	85.0	11.0	7.0	0.0	0.0	1	1.0	mauyricky	60177650.0
4193.0	4.0		45.0	1091413.0	4264808.0	Papaoutai	Papaoutai	Stromae	1/1/13	231509.0	0.0	715.0	311.0	825.0	0.0	737.0	-6582.0	804.0	115955.0	4.0	0.0	262.0	10.0	1.0	0.0	0.0	0	0.0	stromae	6407940.0
462.0	28.0		19.0	15561301.0	285414141.0	MAMACITA	MAMACITA	Tyga	10/25/19	202653.0	62.0	786.0	257.0	733.0	0.0	143.0	-4961.0	127.0	101046.0	4.0	0.0	358.0	6.0	10.0	0.0	1.0	1	1.0	bep	8703880.0
3558.0	1.0		123.0	6032935.0	6032935.0	bloody valentine	Tickets To My Downfall	Machine Gun Kelly	9/25/20	205158.0	79.0	533.0	21.0	858.0	0.0	148.0	-4212.0	766.0	160057.0	4.0	1.0	506.0	2.0	9.0	0.0	0.0	0	0.0	machinegunkelly	79510060.0
3977.0	1.0		162.0	4822090.0	4822090.0	No Me Ame	No Me Ame	Rvssian	4/17/20	180000.0	66.0	68.0	411.0	766.0	0.0	116.0	-4799.0	923.0	160095.0	4.0	0.0	28.0	11.0	4.0	0.0	0.0	0	0.0	rvssian	10239060.0
970.0	43.0		18.0	5387659.0	131464626.0	Geronimo	Geronimo	Sheppard	3/21/14	217733.0	28.0	719.0	622.0	737.0	307.0	116.0	-7103.0	786.0	142032.0	4.0	1.0	53.0	7.0	3.0	0.0	1.0	1	1.0	wearesheppard	629600.0
812.0	36.0		71.0	6355205.0	162702327.0	Swang	SremmLife 2 (Deluxe)	Rae Sremmurd	8/12/16	208120.0	72.0	681.0	2.0	314.0	0.000982	1.0	-9319.0	581.0	139992.0	4.0	1.0	166.0	8.0	12.0	0.0	1.0	1	1.0	raesremmurd	68788870.0
1879.0	7.0		113.0	6344554.0	38648976.0	No Judgement	No Judgement	Niall Horan	2/7/20	176283.0	70.0	723.0	564.0	726.0	126.0	57.0	-3835.0	472.0	100051.0	4.0	0.0	962.0	1.0	7.0	0.0	0.0	1	1.0	niallhoran	269237240.0
4135.0	1.0		127.0	4451530.0	4451530.0	Woman	Woman	Kesha	7/13/17	196360.0	0.0	743.0	438.0	765.0	416.0	667.0	-3586.0	389.0	114991.0	4.0	0.0	338.0	5.0	7.0	0.0	0.0	0	0.0	harrystyles	381546300.0
2038.0	19.0		64.0	2779490.0	31620178.0	Often - Kygo Remix	Often (Kygo Remix)	The Weeknd	4/7/15	234400.0	0.0	582.0	12.0	498.0	0.0	385.0	-9906.0	455.0	80028.0	4.0	0.0	426.0	7.0	7.0	0.0	0.0	1	1.0	theweeknd	301627660.0
477.0	75.0	150.0	3.0	7253925.0	278320505.0	Waves - Robin Schulz Radio Edit	Waves (Robin Schulz Radio Edit)	Mr. Probz	2/7/14	208133.0	29.0	829.0	821.0	51.0	14.0	829.0	-9334.0	369.0	119993.0	4.0	0.0	45.0	5.0	7.0	0.0	1.0	1	1.0	mrprobz	1137060.0
177.0	48.0	180.0	5.0	19402522.0	542497343.0	Too Good	Views	Drake	5/6/16	263373.0	0.0	804.0	573.0	648.0	0.00349	102.0	-7805.0	117.0	117983.0	4.0	1.0	392.0	7.0	6.0	0.0	1.0	1	1.0	champagnepapi	779423260.0
1251.0	18.0		102.0	5698509.0	86162174.0	El Farsante - Remix	El Farsante (Remix)	Ozuna	1/30/18	258000.0	70.0	737.0	218.0	742.0	0.0	316.0	-2875.0	441.0	119966.0	4.0	1.0	386.0	6.0	1.0	0.0	0.0	1	1.0	ozuna	213511050.0
4368.0	1.0		182.0	3389506.0	3389506.0	Sober II (Melodrama)	Melodrama	Lorde	6/16/17	178639.0	57.0	524.0	166.0	312.0	0.000479	73.0	-11627.0	444.0	112948.0	4.0	0.0	101.0	8.0	6.0	0.0	0.0	0	0.0	lordemusic	68244090.0
2456.0	2.0		30.0	13680788.0	20145161.0	Miss Americana & The Heartbreak Prince	Lover	Taylor Swift	8/23/19	234146.0	69.0	662.0	28.0	747.0	615.0	138.0	-6926.0	736.0	150088.0	4.0	0.0	487.0	11.0	8.0	0.0	0.0	0	1.0	taylorswift	1533557920.0
1198.0	10.0		13.0	18246581.0	92897382.0	Heaven	TIM	Avicii	6/6/19	277261.0	71.0	592.0	715.0	873.0	982.0	142.0	-565.0	275.0	122011.0	4.0	1.0	516.0	9.0	6.0	0.0	0.0	1	1.0	avicii	69423040.0
1657.0	22.0		48.0	3159494.0	50113496.0	L.A.LOVE (la la)	L.A.LOVE (la la)	Fergie	1/1/14	192653.0	0.0	478.0	183.0	386.0	0.0	264.0	-7999.0	893.0	201753.0	4.0	0.0	268.0	4.0	1.0	0.0	0.0	1	1.0	fergie	47964690.0
120.0	71.0	80.0	8.0	20339368.0	681892436.0	Silence	Silence	Marshmello	8/11/17	180822.0	81.0	52.0	256.0	761.0	0.000496	17.0	-3093.0	853.0	141971.0	4.0	1.0	286.0	4.0	11.0	0.0	1.0	1	1.0	marshmellomusic	293879110.0
2896.0	2.0		99.0	6819838.0	12376309.0	Daylight	Daylight	Joji	8/6/20	163905.0	74.0	528.0	488.0	749.0	0.00096	949.0	-7571.0	479.0	163944.0	4.0	1.0	729.0	7.0	6.0	0.0	0.0	0	0.0	sushitrash	55430660.0
985.0	52.0		13.0	4103335.0	128529242.0	Money On My Mind	Money On My Mind	Sam Smith	1/1/13	194079.0	42.0	681.0	234.0	808.0	329.0	178.0	-6217.0	184.0	133722.0	4.0	0.0	733.0	11.0	1.0	0.0	1.0	1	1.0	samsmith	152458220.0
2630.0	3.0		40.0	7994948.0	16780138.0	All I Know	Starboy	The Weeknd	11/25/16	321026.0	64.0	467.0	421.0	417.0	202.0	102.0	-10614.0	74.0	120021.0	4.0	0.0	171.0	8.0	11.0	0.0	0.0	0	1.0	theweeknd	301627660.0
3246.0	3.0		69.0	4423492.0	8262233.0	Wolves	Wolves	Selena Gomez	10/25/17	197993.0	2.0	715.0	139.0	802.0	0.0	177.0	-4647.0	394.0	124989.0	4.0	0.0	327.0	11.0	10.0	0.0	1.0	1	1.0	onedirection	221375490.0
893.0	21.0		37.0	10974050.0	145797551.0	Happy Now	Happy Now	Zedd	7/18/18	207029.0	72.0	503.0	579.0	741.0	0.000149	712.0	-5128.0	47.0	88335.0	3.0	1.0	458.0	4.0	7.0	0.0	1.0	1	1.0	kygomusic	40207050.0
918.0	34.0		15.0	7684232.0	141537318.0	I Really Like You	I Really Like You	Carly Rae Jepsen	3/2/15	205066.0	0.0	62.0	557.0	828.0	102.0	156.0	-4685.0	413.0	122042.0	4.0	1.0	564.0	10.0	2.0	0.0	1.0	1	1.0	carlyraejepsen	20110440.0
4565.0	2.0		175.0	1126862.0	2056144.0	Fine Whine	AT.LONG.LAST.A$AP	A$AP Rocky	5/26/15	218546.0	56.0	43.0	117.0	522.0	31.0	952.0	-10372.0	768.0	113807.0	4.0	1.0	87.0	1.0	5.0	0.0	0.0	0	0.0	asaprocky	133018870.0
4802.0	1.0		220.0	187186.0	187186.0	How to Save a Life	How To Save A Life	The Fray	9/13/05	262533.0	81.0	64.0	269.0	743.0	0.0	101.0	-408.0	379.0	122035.0	4.0	1.0	361.0	10.0	9.0	0.0	0.0	0	0.0	thefray	1165620.0
1884.0	8.0		139.0	5783342.0	38522478.0	Fantasias - Remix	Fantasias (Remix) [feat. Farruko & Lunay]	Rauw Alejandro	3/6/20	267241.0	71.0	816.0	206.0	72.0	0.0	277.0	-4454.0	684.0	94004.0	4.0	1.0	78.0	1.0	6.0	0.0	0.0	1	1.0	rauwarg	128770.0
2104.0	4.0		78.0	8886709.0	29347652.0	Winter Wonderland	Snowfall - The Tony Bennett Christmas Album	Tony Bennett	11/6/68	133866.0	45.0	452.0	833.0	366.0	0.0	789.0	-14152.0	415.0	114993.0	4.0	0.0	629.0	0.0	6.0	0.0	0.0	1	1.0	itstonybennett	2759160.0
3343.0	1.0		80.0	7451452.0	7451452.0	Plastic Doll	Chromatica	Lady Gaga	5/29/20	221666.0	63.0	743.0	19.0	853.0	0.00349	872.0	-4842.0	4.0	121028.0	4.0	1.0	422.0	0.0	5.0	0.0	0.0	0	0.0	ladygaga	472330050.0
3330.0	1.0		140.0	7536851.0	7536851.0	The Christmas Song (Shawn Mendes & Camila Cabello)	Wonder (Holiday Deluxe)	Shawn Mendes	12/5/20	196254.0	46.0	341.0	888.0	181.0	0.0	137.0	-12073.0	366.0	83608.0	4.0	0.0	212.0	2.0	5.0	0.0	0.0	0	0.0	shawnmendes	595490810.0
1913.0	6.0		98.0	8022773.0	37420748.0	Santa Baby	Christmas Kisses	Ariana Grande	1/1/13	170933.0	49.0	748.0	501.0	778.0	0.0	284.0	-5752.0	137.0	95989.0	4.0	1.0	777.0	0.0	1.0	0.0	0.0	1	1.0	eartha_kitt	150950.0
3466.0	3.0		196.0	2225448.0	6525407.0	What Is Love 2016	Less Is More	Lost Frequencies	10/21/16	188146.0	45.0	788.0	122.0	563.0	196.0	946.0	-7093.0	447.0	124995.0	4.0	0.0	349.0	1.0	10.0	0.0	0.0	0	0.0	lostfrequencies	7654490.0
649.0	34.0		37.0	10167689.0	210566105.0	Plain Jane	Still Striving	A$AP Ferg	8/18/17	173600.0	76.0	797.0	651.0	844.0	0.0	87.0	-5482.0	275.0	170142.0	4.0	1.0	52.0	11.0	8.0	0.0	1.0	1	1.0	asapferg	40535450.0
657.0	58.0	160.0	3.0	7546352.0	209371857.0	Fancy	The New Classic	Iggy Azalea	1/1/14	199938.0	0.0	911.0	922.0	716.0	0.0	49.0	-4137.0	112.0	95018.0	4.0	1.0	348.0	8.0	1.0	0.0	1.0	1	1.0	thenewclassic	145323470.0
4532.0	1.0		191.0	2253675.0	2253675.0	Honest	Illuminate (Deluxe)	Shawn Mendes	9/23/16	199186.0	0.0	818.0	212.0	591.0	0.0	713.0	-6322.0	614.0	116948.0	4.0	1.0	721.0	9.0	9.0	0.0	0.0	0	0.0	shawnmendes	595490810.0
783.0	42.0	80.0	7.0	7221579.0	168978337.0	Love Me Harder	My Everything (Deluxe)	Ariana Grande	8/25/14	236133.0	76.0	472.0	937.0	714.0	0.0	764.0	-4389.0	334.0	98992.0	4.0	0.0	24.0	1.0	8.0	0.0	1.0	1	1.0	arianagrande	2309495780.0
2593.0	13.0		27.0	1571947.0	17415084.0	Tennis Court	Pure Heroine	Lorde	9/27/13	198907.0	61.0	764.0	126.0	567.0	0.00951	257.0	-8585.0	609.0	89988.0	4.0	1.0	428.0	0.0	9.0	0.0	0.0	0	1.0	lordemusic	68244090.0
662.0	71.0	230.0	1.0	5902632.0	205792336.0	Royals	Pure Heroine (Extended)	Lorde	1/1/13	190185.0	72.0	674.0	121.0	428.0	0.0	132.0	-9504.0	122.0	84878.0	4.0	1.0	337.0	7.0	1.0	0.0	1.0	1	1.0	lordemusic	68244090.0
2401.0	3.0		49.0	9883600.0	21252303.0	Better	Better	ZAYN	9/25/20	174516.0	71.0	637.0	353.0	418.0	0.0	131.0	-7137.0	301.0	84295.0	4.0	1.0	807.0	2.0	9.0	0.0	1.0	1	1.0	zayn	398868560.0
1471.0	11.0		87.0	7281800.0	64236992.0	You Got It	For You	Vedo	3/27/20	203144.0	79.0	762.0	143.0	433.0	0.0	118.0	-8937.0	187.0	122074.0	4.0	1.0	394.0	5.0	3.0	0.0	0.0	1	1.0	kwi.mwi	155570.0
2106.0	4.0		27.0	14263914.0	29303353.0	STOP TRYING TO BE GOD	ASTROWORLD	Travis Scott	8/3/18	338438.0	70.0	588.0	221.0	567.0	0.0	135.0	-3738.0	628.0	150009.0	4.0	0.0	113.0	4.0	3.0	0.0	0.0	1	1.0	travisscott	386783140.0
1104.0	18.0		109.0	6475650.0	105327096.0	Aullando	"""Los Campeones del Pueblo """"The Big Leagues"""""""	Wisin & Yandel	12/14/18	226200.0	73.0	8.0	184.0	74.0	0.0	558.0	-452.0	479.0	90035.0	4.0	0.0	775.0	10.0	12.0	0.0	0.0	1	1.0	wisinyandel_loslideres	60620.0
1361.0	10.0		14.0	16239554.0	74499528.0	FAKE LOVE	Love Yourself ? 'Tear'	BTS	5/18/18	242333.0	74.0	557.0	267.0	719.0	0.0	306.0	-4515.0	372.0	77501.0	4.0	0.0	344.0	2.0	5.0	0.0	0.0	1	1.0	bts.bighitofficial	397843560.0
2832.0	3.0		168.0	4582187.0	13333839.0	My Type	ICY	Saweetie	3/29/19	126446.0	74.0	899.0	677.0	811.0	0.0	672.0	-6294.0	258.0	105038.0	4.0	1.0	587.0	2.0	3.0	0.0	0.0	0	0.0	saweetie	111852910.0
3516.0	1.0		108.0	6233484.0	6233484.0	Aute Cuture	Aute Cuture	ROSALï¿½A	5/30/19	147626.0	60.0	747.0	756.0	643.0	894.0	355.0	-6991.0	178.0	99981.0	4.0	1.0	538.0	7.0	5.0	0.0	0.0	0	0.0	rosalia.vt	162746450.0
3554.0	1.0		108.0	6053873.0	6053873.0	Ronin	Ronin	Bushido	9/20/19	166080.0	32.0	439.0	376.0	894.0	0.0	394.0	-5535.0	318.0	84045.0	4.0	0.0	69.0	10.0	9.0	0.0	0.0	0	0.0	bushido.theway	487440.0
2946.0	7.0		16.0	2440282.0	11717925.0	Survival	Scorpion	Drake	6/29/18	136186.0	0.0	685.0	134.0	593.0	0.0	123.0	-9083.0	284.0	84763.0	4.0	0.0	144.0	9.0	6.0	0.0	0.0	1	1.0	eminem	319092360.0
2127.0	5.0		62.0	8048104.0	28914499.0	Paramedic!	Black Panther The Album Music From And Inspired By	Kendrick Lamar	2/9/18	219306.0	67.0	856.0	177.0	652.0	0.0	193.0	-5324.0	143.0	97017.0	4.0	1.0	471.0	1.0	9.0	0.0	0.0	1	1.0	tredurk2x	28950.0
3666.0	1.0		167.0	5578323.0	5578323.0	Young & Alive	Young & Alive	Bazzi	3/5/20	160465.0	73.0	716.0	326.0	563.0	0.0	119.0	-5486.0	425.0	86005.0	4.0	1.0	495.0	3.0	5.0	0.0	0.0	0	0.0	bazzi	15911840.0
3239.0	1.0		68.0	8304928.0	8304928.0	When To Say When	Dark Lane Demo Tapes	Drake	5/1/20	223124.0	62.0	41.0	252.0	82.0	0.0	538.0	-6808.0	533.0	170718.0	4.0	1.0	526.0	1.0	1.0	0.0	0.0	0	0.0	champagnepapi	779423260.0
383.0	28.0	30.0	5.0	37323134.0	332548324.0	Rockin' Around The Christmas Tree	X Christmas	Various Artists	1/1/08	155626.0	5.0	582.0	266.0	685.0	0.0	188.0	-5328.0	263.0	146179.0	4.0	1.0	746.0	2.0	1.0	0.0	1.0	1	1.0	brx.lee_	32750.0
4055.0	1.0		115.0	4612612.0	4612612.0	It Won't Kill Ya	Memories...Do Not Open	The Chainsmokers	4/7/17	217613.0	56.0	572.0	647.0	53.0	169.0	127.0	-8521.0	654.0	170138.0	4.0	0.0	12.0	6.0	7.0	0.0	0.0	0	0.0	thechainsmokers	70478970.0
692.0	46.0		21.0	7816018.0	195246905.0	Here	Know-It-All (Deluxe)	Alessia Cara	11/13/15	199453.0	66.0	376.0	785.0	821.0	0.0	823.0	-3974.0	104.0	120462.0	4.0	1.0	331.0	0.0	11.0	0.0	1.0	1	1.0	alessiasmusic	36959300.0
3220.0	1.0		53.0	8517134.0	8517134.0	raindrops (an angel cried)	Sweetener	Ariana Grande	8/17/18	37640.0	66.0	336.0	942.0	231.0	0.0	188.0	-6217.0	497.0	168685.0	5.0	1.0	429.0	1.0	8.0	0.0	0.0	0	0.0	arianagrande	2309495780.0
2512.0	10.0		86.0	2482603.0	19029108.0	Cheyenne	Everything Is 4	Jason Derulo	5/29/15	215107.0	54.0	554.0	126.0	768.0	0.000713	122.0	-5812.0	127.0	99679.0	4.0	0.0	324.0	6.0	5.0	0.0	0.0	0	1.0	jasonderulo	77467110.0
2665.0	2.0		47.0	9349579.0	16216437.0	DDU-DU DDU-DU	SQUARE UP	BLACKPINK	6/15/18	209355.0	47.0	671.0	313.0	859.0	0.0	267.0	-3922.0	833.0	139931.0	4.0	0.0	39.0	4.0	6.0	0.0	0.0	0	1.0	blackpinkofficial	367830270.0
917.0	13.0	20.0	1.0	35783009.0	141865431.0	cardigan	folklore	Taylor Swift	7/24/20	239560.0	82.0	613.0	537.0	581.0	345.0	25.0	-8588.0	424.0	130033.0	4.0	0.0	551.0	0.0	7.0	0.0	1.0	1	1.0	taylorswift	1533557920.0
741.0	25.0		34.0	10910672.0	178670224.0	MotorSport	MotorSport	Migos	10/27/17	307660.0	0.0	901.0	519.0	529.0	0.0	179.0	-4443.0	191.0	138003.0	4.0	1.0	146.0	2.0	10.0	0.0	1.0	1	1.0	migos	114540830.0
1951.0	4.0		32.0	9588797.0	35436585.0	Pop Style	Pop Style	Drake	4/4/16	209453.0	54.0	789.0	179.0	488.0	0.000794	104.0	-9093.0	227.0	133114.0	4.0	0.0	644.0	4.0	4.0	0.0	1.0	1	1.0	champagnepapi	779423260.0
4585.0	1.0		141.0	1892823.0	1892823.0	Lost And Found	Lost And Found	Ellie Goulding	10/23/15	216877.0	0.0	562.0	193.0	832.0	0.000849	882.0	-619.0	328.0	137001.0	4.0	0.0	635.0	9.0	10.0	0.0	0.0	0	0.0	elliegoulding	143049640.0
1566.0	11.0		92.0	6268587.0	55370618.0	Never Enough	Made In The A.M. (Deluxe Edition)	One Direction	11/13/15	213440.0	66.0	579.0	379.0	779.0	0.0	385.0	-1829.0	512.0	164145.0	3.0	0.0	587.0	4.0	11.0	0.0	0.0	1	1.0	lorenallred	1021780.0
1841.0	4.0		16.0	18412370.0	40426958.0	Kamikaze	Kamikaze	Eminem	8/31/18	216029.0	67.0	78.0	112.0	808.0	0.0	329.0	-5175.0	484.0	79982.0	4.0	1.0	642.0	2.0	8.0	0.0	0.0	1	1.0	eminem	319092360.0
36.0	104.0	230.0	2.0	26215788.0	1159764804.0	New Rules	Dua Lipa (Deluxe)	Dua Lipa	6/2/17	209320.0	80.0	762.0	261.0	7.0	0.00156	153.0	-6021.0	694.0	116073.0	4.0	0.0	608.0	9.0	2.0	1.0	1.0	1	1.0	dualipa	644608840.0
604.0	19.0	40.0	1.0	34989790.0	225733641.0	This Is America	This Is America	Childish Gambino	5/6/18	225773.0	73.0	854.0	117.0	463.0	0.0	354.0	-6159.0	137.0	120024.0	4.0	1.0	549.0	5.0	6.0	0.0	1.0	1	1.0	thechildishdon	225820.0
2273.0	2.0		18.0	17839200.0	24440967.0	Photograph	x (Wembley Edition)	Ed Sheeran	7/5/05	258986.0	66.0	614.0	607.0	379.0	464.0	986.0	-1048.0	476.0	107989.0	4.0	1.0	201.0	4.0	5.0	1.0	1.0	1	1.0	realcolelyrics	458920.0
60.0	98.0	70.0	6.0	22400542.0	951420265.0	Sweet but Psycho	Sweet but Psycho	Ava Max	8/17/18	187436.0	16.0	719.0	691.0	704.0	0.0	166.0	-4724.0	476.0	133002.0	4.0	1.0	628.0	1.0	8.0	1.0	1.0	1	1.0	avamax	21280400.0
4594.0	2.0		148.0	1487484.0	1852488.0	Feeling Good	Feeling Good	Avicii	5/6/15	228938.0	0.0	394.0	318.0	581.0	0.0	112.0	-5489.0	397.0	100092.0	3.0	0.0	992.0	11.0	6.0	0.0	0.0	0	0.0	avicii	69423040.0
1921.0	24.0		15.0	2652624.0	37056441.0	La La La	La La La	Naughty Boy	1/1/13	220779.0	63.0	754.0	112.0	677.0	0.0	111.0	-4399.0	316.0	124988.0	4.0	0.0	254.0	6.0	1.0	0.0	0.0	1	1.0	naughtyboymusic	395120.0
4460.0	1.0		139.0	2751764.0	2751764.0	Patience	Illuminate (Deluxe)	Shawn Mendes	9/23/16	175266.0	0.0	535.0	1.0	567.0	0.0	111.0	-6422.0	255.0	179869.0	4.0	1.0	457.0	3.0	9.0	0.0	0.0	0	0.0	shawnmendes	595490810.0
121.0	60.0	80.0	6.0	25776622.0	678877812.0	Say So	Hot Pink	Doja Cat	11/7/19	237893.0	84.0	787.0	256.0	673.0	0.000357	904.0	-4577.0	158.0	110962.0	4.0	0.0	786.0	11.0	7.0	0.0	1.0	1	1.0	dojacat	101793390.0
2292.0	6.0		66.0	5156774.0	24003182.0	On Hold	On Hold	The xx	11/10/16	224133.0	0.0	725.0	571.0	669.0	159.0	107.0	-6582.0	351.0	125046.0	4.0	1.0	338.0	0.0	10.0	0.0	0.0	0	1.0	thexx	6192000.0
192.0	23.0	130.0	1.0	41862937.0	527279849.0	positions	Positions	Ariana Grande	10/30/20	172324.0	90.0	737.0	468.0	802.0	0.0	931.0	-4771.0	878.0	144015.0	4.0	1.0	682.0	0.0	10.0	0.0	1.0	1	1.0	arianagrande	2309495780.0
2493.0	2.0		37.0	12517239.0	19446037.0	Off My Face	Justice	Justin Bieber	3/19/21	156467.0	81.0	509.0	92.0	228.0	0.0	104.0	-868.0	332.0	90674.0	4.0	1.0	586.0	4.0	3.0	0.0	0.0	0	1.0	justinbieber	1700742760.0
2800.0	6.0		137.0	2642120.0	13813585.0	Sexual	Sexual	NEIKED	6/9/16	188888.0	0.0	797.0	692.0	567.0	0.0	705.0	-7503.0	651.0	108024.0	4.0	1.0	843.0	2.0	9.0	0.0	1.0	1	1.0	neikedmusic	103060.0
3683.0	1.0		158.0	5510906.0	5510906.0	VOCE	VOCE	Madame	3/3/21	211410.0	77.0	615.0	105.0	834.0	0.0	157.0	-5471.0	667.0	112602.0	4.0	1.0	341.0	8.0	3.0	0.0	0.0	0	0.0	madame_shorts	52640.0
1046.0	35.0	50.0	4.0	7862217.0	115777670.0	The Days	The Days	Avicii	1/1/14	278480.0	0.0	59.0	4.0	724.0	0.00407	142.0	-3278.0	439.0	127059.0	4.0	1.0	526.0	0.0	1.0	0.0	0.0	1	1.0	avicii	69423040.0
4556.0	1.0		135.0	2128477.0	2128477.0	All You Need Is Love - Remastered	Magical Mystery Tour (Remastered)	The Beatles	11/27/67	230386.0	0.0	4.0	346.0	48.0	0.00031	155.0	-7768.0	295.0	103436.0	4.0	1.0	653.0	7.0	11.0	0.0	0.0	0	0.0	thebeatles	35885500.0
728.0	16.0	10.0	3.0	32004718.0	184999512.0	willow	evermore	Taylor Swift	12/10/20	214706.0	77.0	392.0	835.0	579.0	179.0	145.0	-9195.0	164.0	80961.0	4.0	1.0	549.0	7.0	10.0	0.0	1.0	1	1.0	taylorswift	1533557920.0
4090.0	1.0		123.0	4561459.0	4561459.0	Ever Since New York	Harry Styles	Harry Styles	5/12/17	253386.0	69.0	389.0	2.0	537.0	0.000313	125.0	-6761.0	309.0	127964.0	5.0	1.0	383.0	10.0	12.0	0.0	0.0	0	0.0	harrystyles	381546300.0
3509.0	1.0		88.0	6269084.0	6269084.0	Estamos Bien	Mi Barrio	Street Rappers	9/30/17	212715.0	0.0	801.0	804.0	548.0	0.000445	98.0	-598.0	134.0	120119.0	4.0	0.0	452.0	9.0	9.0	0.0	0.0	1	1.0	donkhumalo	5100.0
932.0	44.0		105.0	3629891.0	139073573.0	Andas En Mi Cabeza	Andas En Mi Cabeza	Chino & Nacho	2/19/16	247493.0	0.0	68.0	244.0	954.0	0.0	112.0	-1823.0	119.0	104029.0	4.0	1.0	521.0	9.0	2.0	0.0	1.0	1	1.0	chinoynacho	29595610.0
4256.0	4.0		137.0	1084995.0	4018717.0	Every Other Freckle	This Is All Yours	alt-J	9/22/14	216004.0	54.0	543.0	614.0	707.0	414.0	118.0	-7636.0	7.0	143915.0	4.0	1.0	515.0	2.0	9.0	0.0	0.0	0	0.0	unrealaltj	3108480.0
4639.0	2.0		201.0	1074190.0	1491840.0	Monster	Monster - The 1st Mini Album	Red Velvet - IRENE & SEULGI	7/6/20	178413.0	71.0	631.0	212.0	748.0	0.0	537.0	-2569.0	488.0	115665.0	4.0	0.0	351.0	4.0	6.0	0.0	0.0	0	0.0	mumfordandsons	9132330.0
993.0	18.0		42.0	10848362.0	127107786.0	La Cintura	La Cintura	Alvaro Soler	3/29/18	205209.0	1.0	702.0	294.0	844.0	0.0	38.0	-4054.0	769.0	100043.0	4.0	0.0	786.0	6.0	3.0	0.0	1.0	1	1.0	alvarosolermusic	11518790.0
2873.0	4.0		43.0	3428102.0	12743766.0	Fancy	The New Classic	Iggy Azalea	1/1/14	199938.0	0.0	911.0	922.0	716.0	0.0	49.0	-4137.0	112.0	95018.0	4.0	1.0	348.0	8.0	1.0	0.0	1.0	1	1.0	thenewclassic	145323470.0
497.0	27.0	20.0	2.0	25997814.0	268508104.0	breathin	Sweetener	Ariana Grande	8/17/18	198160.0	74.0	568.0	211.0	656.0	0.00137	213.0	-5413.0	433.0	100049.0	4.0	1.0	364.0	8.0	8.0	0.0	1.0	1	1.0	arianagrande	2309495780.0
2580.0	2.0		46.0	11390506.0	17613507.0	Man Of The Year	Legends Never Die	Juice WRLD	7/10/20	136408.0	2.0	621.0	584.0	695.0	0.0	86.0	-5124.0	911.0	173966.0	4.0	1.0	298.0	4.0	10.0	0.0	0.0	0	1.0	juicewrld999	120894580.0
3040.0	1.0		61.0	10396969.0	10396969.0	Celebration Station	Eternal Atake	Lil Uzi Vert	3/6/20	195058.0	63.0	748.0	101.0	771.0	0.0	135.0	-4156.0	15.0	142086.0	4.0	1.0	792.0	6.0	6.0	0.0	0.0	0	0.0	liluzivert	148848000.0
911.0	19.0		16.0	16130395.0	142691584.0	Everyday	Dangerous Woman	Ariana Grande	5/20/16	194840.0	67.0	637.0	149.0	733.0	0.0	162.0	-4413.0	563.0	131004.0	4.0	0.0	431.0	7.0	5.0	0.0	1.0	1	1.0	logic	66509060.0
3010.0	5.0		157.0	2317363.0	10758693.0	Boys & Girls	Boys & Girls	will.i.am	4/8/16	241160.0	0.0	899.0	346.0	74.0	335.0	914.0	-6569.0	527.0	107998.0	4.0	0.0	623.0	11.0	8.0	0.0	0.0	0	0.0	willevy	79532430.0
4331.0	2.0		178.0	1815133.0	3621866.0	Planez	Late Nights: The Album	Jeremih	12/4/15	240320.0	72.0	688.0	7.0	556.0	0.000187	108.0	-7738.0	264.0	129336.0	4.0	1.0	416.0	6.0	4.0	0.0	0.0	0	0.0	jeremih	11001040.0
